Gen	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	t_n16	t_n17	mu	sigma2	lnL
39815000	164.8429142	93.8360976	85.7835084	83.4799833	65.6978279	24.3751224	12.0540947	6.3565260	0.0077564	0.0069314	-4.472
39820000	155.4258116	99.4052935	79.4409366	75.9909332	58.9627574	23.8931097	13.4638774	7.3987370	0.0045692	0.0130156	-14.016
39825000	151.3861002	100.7557084	85.4421753	82.9172674	64.7564799	27.7394203	11.1743629	5.5897269	0.0062230	0.0094669	-13.275
39830000	160.1832607	95.7468809	87.4133629	85.3605351	64.8731424	22.6518280	11.8183818	6.5555711	0.0046076	0.0043271	-7.212
39835000	167.9932191	96.7338684	84.0665032	81.3732056	65.6408889	24.1828564	12.3184217	7.2170532	0.0086277	0.0084312	-6.731
39840000	166.4807592	96.4918696	82.4070130	80.7625511	61.9636443	23.2587481	12.6657461	7.1006676	0.0121553	0.0156039	-5.297
39845000	156.9822870	96.0599553	83.4085411	80.8529054	63.9330475	23.2484856	10.4950372	5.5821130	0.0082046	0.0066671	-8.848
39850000	158.8826790	93.3301649	78.8660490	76.3528419	57.8250662	22.6742488	8.6735264	4.1098637	0.0042006	0.0060735	-5.245
39855000	157.4530700	95.4195657	82.1468115	78.8950079	60.8946452	23.0500099	9.9601312	4.8554552	0.0068710	0.0057263	-3.478
39860000	162.6598700	100.4139853	89.8077095	86.8741992	66.1054534	23.5711535	10.2246255	4.9549609	0.0056537	0.0048505	-7.910
39865000	156.0840342	90.9644458	80.2054910	78.4320369	59.2313359	24.1979536	8.6907442	4.5605705	0.0100427	0.0097586	-6.941
39870000	166.3317115	95.0533031	79.6715520	76.3715537	58.5355366	23.8018175	8.7761905	4.3020478	0.0070711	0.0071210	-9.889
39875000	166.2908606	99.0131525	86.3237970	83.8985803	61.1289737	23.3010769	9.3655348	4.2559687	0.0087715	0.0166289	-4.825
39880000	161.0913461	94.1669333	83.7715818	81.7472534	59.8681987	21.7317156	8.6079187	4.6748002	0.0107119	0.0041097	-19.140
39885000	162.1636106	91.7071819	83.1308113	81.1093906	64.0426981	22.0959600	8.9674011	4.5237014	0.0091888	0.0079181	-11.834
39890000	165.3381878	99.5106303	88.1073541	84.7564408	63.5133114	23.6544127	9.1441264	4.3773514	0.0098285	0.0088181	-5.334
39895000	163.3770348	100.9686635	89.6376940	86.5983964	65.4199897	21.5564594	8.9942278	4.5998236	0.0059639	0.0066300	-5.370
39900000	164.1750359	99.7733479	79.8546993	76.6516729	58.0812960	26.0555274	12.3230197	6.8778007	0.0056248	0.0148756	-11.286
39905000	162.9898856	95.5737703	78.6511174	76.4267428	61.7291595	23.2757070	8.0543792	4.1283315	0.0025139	0.0053220	-5.197
39910000	165.3855579	102.0561586	89.3321185	86.6333890	65.8282177	21.6197980	10.8514961	5.4778186	0.0061315	0.0069345	-5.377
39915000	155.2969535	95.0157257	84.7359321	82.7716620	65.4489187	23.1109791	8.1211283	4.4358400	0.0033621	0.0050433	-15.390
39920000	162.9181623	91.0468974	80.8944599	78.5188713	60.5851592	22.0429269	9.0823837	4.5757419	0.0050001	0.0103543	-6.639
39925000	162.5906357	92.9985273	84.6768540	82.6870990	62.0785800	26.7545687	9.0546253	4.4537123	0.0026062	0.0084900	-8.429
39930000	166.9410021	98.3297166	86.6258703	82.7210508	64.0626845	27.7677155	11.2821277	5.9712298	0.0158416	0.0139160	-7.903
39935000	162.1860907	98.0496195	88.7125547	85.9224845	65.6539372	25.5709540	10.4248518	4.6018720	0.0177413	0.0156282	-8.186
39940000	161.7722397	97.5371455	83.6596649	81.6086797	64.6385963	21.6463447	13.0284079	7.7064562	0.0309336	0.0337911	-7.478
39945000	160.2318549	95.7712078	81.0755202	78.4687837	59.8267020	26.4926615	12.6526074	6.4800056	0.0061224	0.0072102	-4.614
39950000	149.9067108	96.0910897	87.3864315	85.4841246	59.3217720	25.3167165	9.9775475	5.2940568	0.0085877	0.0127937	-13.947
39955000	164.0992872	94.5883102	84.6961877	82.1544871	66.4231626	21.0817483	9.6205175	4.5253154	0.0095469	0.0062976	-7.154
39960000	167.6808915	94.9185049	84.3974989	82.0451879	65.5449953	21.2926178	10.1715335	5.1108749	0.0037156	0.0050155	-13.357
39965000	163.1315808	93.7386514	81.8675801	79.6037435	62.9292432	21.3233543	7.9673695	4.0642978	0.0037460	0.0049192	-8.437
39970000	157.5530094	91.8512947	80.1727529	77.9899233	63.8467937	21.1844816	8.4323417	4.8990533	0.0122890	0.0071479	-7.262
39975000	158.8784732	91.6123633	79.7739849	77.4847000	60.0846829	21.8810487	7.8402951	4.2766401	0.0045248	0.0026660	-8.111
39980000	163.8053238	98.8960479	89.1725125	85.9880823	63.4156126	27.0193005	14.4212971	7.0736338	0.0080566	0.0092050	-3.536
39985000	151.8298681	99.8271524	88.8885467	85.1703654	59.9410020	21.6415246	10.2253112	6.3347451	0.0063364	0.0131672	-15.393
39990000	159.5661205	98.3869471	85.9778285	83.0839289	64.2848055	25.0554641	9.7320754	5.1414291	0.0158673	0.0094404	-5.133
39995000	156.9613315	91.8194038	81.6183200	78.9498663	61.9068378	21.5776653	8.1041087	4.0683395	0.0040139	0.0039415	-8.275
40000000	160.6150949	99.9093524	88.6570368	85.4507745	63.8641374	21.9316512	7.8459893	3.6824973	0.0151284	0.0087418	-10.416
40005000	154.5115568	94.9773890	81.4632416	78.9444094	62.1691381	22.8243339	9.8008955	5.5689644	0.0057811	0.0063282	-7.110
40010000	163.0732965	96.7839707	84.1986991	81.0734239	64.4658840	21.7477151	8.3370982	3.9778296	0.0064651	0.0042790	-9.129
40015000	158.0733782	94.3557255	83.4812713	80.9235959	63.6986573	24.0987443	10.1575951	4.9772973	0.0067060	0.0039765	-14.103
40020000	167.0966409	99.6552661	87.9396065	85.2790729	61.8472369	26.0029536	11.1545899	6.0589276	0.0039711	0.0039605	-4.140
40025000	156.7633510	94.8030216	83.5145889	81.6434007	65.9929568	22.2491277	8.7291324	4.7290246	0.0053399	0.0098474	-9.153
40030000	161.2723648	100.3431269	85.5322718	82.6322763	62.0104633	21.3363346	9.8724204	5.6610130	0.0067700	0.0047449	-5.727
40035000	160.1661563	101.3658616	89.4815422	86.7673974	65.4686859	21.7121786	9.3365605	4.8753534	0.0076708	0.0040187	-3.317
40040000	151.7195078	100.5245928	85.7421556	82.9189851	61.7427728	22.2489199	9.4721651	5.2713228	0.0066985	0.0055046	-7.103
40045000	162.2759738	94.8782808	84.9359833	82.8185759	65.3224891	22.3792562	9.4716715	4.9832846	0.0038409	0.0048025	-12.353
40050000	151.2751875	91.3279474	80.3360524	77.6584903	62.9509251	25.3242091	12.0501499	6.2447515	0.0030864	0.0134144	-3.661
40055000	152.6192985	98.7815518	82.6550244	79.6357641	62.7341628	24.2200856	13.2526562	7.0977313	0.0026214	0.0052996	-8.047
40060000	164.2662716	100.5945162	84.8375870	82.5842681	63.2727090	21.8515101	11.4719800	6.6960093	0.0062218	0.0056299	-9.819
40065000	166.3486382	98.8018758	89.8340224	87.3584552	65.0475240	25.8392868	10.4658103	5.3577088	0.0045430	0.0065397	-9.362
40070000	164.8563160	95.7151367	78.7325961	76.7132779	61.2971507	21.5046285	10.4359094	5.8806874	0.0053880	0.0066628	-6.484
40075000	162.3783959	92.1506549	82.1674097	79.9532739	62.2600282	21.6107988	9.5979767	5.2403567	0.0032249	0.0039721	-7.119
40080000	150.5595068	95.0028041	83.9299815	80.6828357	60.6088660	22.5056868	9.7881312	5.4620427	0.0027651	0.0068137	-8.104
40085000	151.7239027	93.8667103	82.8235330	80.5969193	62.8084965	23.4802863	10.4185919	5.3675037	0.0037530	0.0045260	-11.060
40090000	163.0713431	101.8315943	89.2749716	85.9203655	63.1057379	21.3067912	11.5095970	5.7498045	0.0052422	0.0066338	-8.940
40095000	158.6655868	92.5176885	83.3040590	81.0149884	65.4374609	28.5775725	11.4639125	6.0873494	0.0074887	0.0056818	-7.000
40100000	167.5969299	98.7273414	89.9630510	88.2757843	61.0505403	28.1910758	13.9085324	7.4700213	0.0054488	0.0083361	-6.816
40105000	165.2825770	91.2631470	79.6804665	77.5999821	62.4764927	24.9133137	12.3420301	5.5947095	0.0707907	0.0196469	-4.469
40110000	159.6203131	90.6170340	81.1617946	79.0798468	63.8291755	29.3721564	13.2503508	6.1348649	0.0046825	0.0078211	-7.486
40115000	153.6481342	95.2812303	83.5756213	81.0657220	64.8218701	29.6995107	19.2747171	12.4661218	0.0147104	0.0140684	-6.097
40120000	165.4297830	92.3525682	83.0778761	81.3238634	60.8365772	28.7795920	19.9172585	10.9790820	0.0059151	0.0250518	-7.883
40125000	163.8755079	96.7880319	87.7262324	84.0848745	60.6174268	28.9958222	16.6398946	10.8051434	0.0141548	0.0153303	-6.032
40130000	154.0813238	98.2882462	83.0327562	80.0798918	58.3010480	25.4905200	14.5061724	8.8645782	0.0095329	0.0131650	-6.783
40135000	164.5813960	94.5755299	81.1778712	78.1001280	59.3990052	28.9848187	14.3673567	7.1074637	0.0060371	0.0066958	-6.638
40140000	164.0386582	92.0993404	83.6902656	81.4366060	62.3717461	24.9832046	11.6083520	6.4413261	0.0082752	0.0170197	-8.445
40145000	157.2273417	91.8813872	80.4513153	77.4795030	60.2280353	22.3064399	11.9566465	7.0174967	0.0128177	0.0086957	-7.698
40150000	155.7671751	91.5686514	84.1258767	82.2446895	63.9979466	23.4145149	11.1833613	6.3511284	0.0114727	0.0113720	-10.097
40155000	154.4613525	94.4558660	84.1202162	80.5956386	62.2634951	21.0252120	10.6177073	6.0196402	0.0140459	0.0145535	-5.163
40160000	155.7235732	94.7434284	82.4795728	79.6295893	59.0286226	26.0388616	10.8174239	5.0733258	0.0266215	0.0192825	-5.394
40165000	151.6606889	93.0921616	79.1785171	77.1788502	62.3481949	22.2245515	10.3951950	6.0141496	0.0092346	0.0083436	-6.929
40170000	152.9196632	98.4630657	82.5092118	79.6651739	60.9886880	21.7961857	9.5032922	4.8738328	0.0039996	0.0058360	-7.199
40175000	157.5714455	100.1664050	85.0581916	82.8590297	64.8927471	22.8495836	10.0590400	5.7579091	0.0042314	0.0083434	-6.392
40180000	165.2194015	101.9547145	85.7640042	82.3351338	63.0255787	24.2452752	9.6267369	5.2671508	0.0031358	0.0054061	-4.304
40185000	161.5856168	99.3493045	84.2207851	81.7006654	64.2454943	22.7930440	9.4405561	4.6663948	0.0026899	0.0072843	-2.505
40190000	163.5552653	98.5432773	82.8294935	79.4979896	59.3633963	22.2485465	10.0626622	5.7920656	0.0053163	0.0058008	-7.544
40195000	163.7470125	94.5021517	81.3417827	79.1990044	61.2812680	28.2734948	10.6835499	5.1951551	0.0053871	0.0069165	-6.012
40200000	159.1937987	100.9382586	78.5204235	75.9166037	59.1210316	22.9539784	9.0098441	5.4858085	0.0345306	0.0261890	-12.131
40205000	160.8743222	97.0800107	82.7051939	80.3399071	61.1224314	23.1439259	11.8581943	6.9932616	0.0060129	0.0093024	-5.426
40210000	151.1750738	92.2807273	81.9611142	78.8862504	58.7652925	24.7241890	13.1682876	7.3168228	0.0076180	0.0069346	-6.508
40215000	167.6215781	91.2344600	83.0138816	81.2997675	63.5643405	21.4686126	10.7898825	6.0242478	0.0082289	0.0070602	-7.273
40220000	152.3873929	96.5146596	87.6901007	84.9397589	63.9545236	25.0086757	13.8142923	7.5316024	0.0043662	0.0174386	-6.903
40225000	148.4853300	96.3807975	87.2420486	82.3960874	59.4770054	22.1314117	12.6960376	8.5132754	0.0627457	0.0282755	-7.268
40230000	158.7018012	95.7867125	83.3146904	80.6817100	62.2337227	21.9983314	9.8983203	4.7951468	0.0063267	0.0058863	-7.549
40235000	164.6940668	99.3447364	90.7706033	88.8519350	62.3594704	22.2887002	11.8117618	6.1748754	0.0058101	0.0080875	-4.007
40240000	157.9834892	94.4041508	87.0106261	84.5839783	65.2443369	22.6568829	10.2513381	5.5793572	0.0059819	0.0092542	-11.058
40245000	166.2293704	101.0883128	90.9108023	87.5909070	65.1236817	22.3130492	10.2408723	5.0477909	0.0030118	0.0040828	-6.596
40250000	151.1279237	91.0925511	81.1763788	78.9399763	58.6540475	24.3261927	11.5262204	6.2219469	0.0050785	0.0052716	-8.719
40255000	158.6064489	96.6326198	85.1036010	83.2021129	61.1367126	22.7710097	13.7670111	8.2386522	0.0267639	0.0274051	-5.890
40260000	161.2548050	91.3516747	81.1140088	79.2650179	65.3633413	29.0089702	12.3964650	6.5186557	0.0050001	0.0106968	-7.100
40265000	157.4933725	91.8656618	82.2637700	79.7815507	59.8004355	21.8615074	9.1702549	5.1253899	0.0063539	0.0060395	-4.917
40270000	161.9095008	92.7900729	79.6935040	77.4045038	62.6003623	23.8035417	9.6490826	5.4022875	0.0047312	0.0096317	-7.482
40275000	161.8021969	91.3885472	83.8578415	81.9159439	65.1335392	24.2677863	8.4772550	4.6062706	0.0032209	0.0102093	-5.643
40280000	165.4492684	93.6087502	80.3122433	78.0382209	64.0620335	21.2451970	7.9346866	4.3378857	0.0026589	0.0053438	-6.622
40285000	149.8472480	92.3090213	83.0159372	80.4002092	63.6247288	22.7358494	8.2950770	3.9886144	0.0145179	0.0118277	-5.182
40290000	164.0966710	92.9091639	79.8209271	77.6922325	59.0767196	21.5677488	9.8395560	5.3941127	0.0059067	0.0081493	-6.641
40295000	156.6026846	99.9554175	87.8838751	85.4961668	61.2381894	24.1625012	10.5847869	5.7587731	0.0022175	0.0033679	-5.052
40300000	152.7537753	97.7308574	84.9957290	81.9195896	64.8168937	23.9535378	11.9848431	6.2120861	0.0025606	0.0092911	-3.426
40305000	149.5471027	95.0884511	84.1913799	81.6784644	60.5991510	25.0080805	10.9181509	6.0095509	0.0022200	0.0053421	-2.731
40310000	164.5357111	91.7525050	77.3100207	75.1740256	58.5701058	22.3899448	7.8112271	4.1974456	0.0009716	0.0057672	-6.218
40315000	165.4418324	91.9018086	82.3847640	80.2808794	58.1665094	22.1658181	8.4905675	4.2533996	0.0037867	0.0163630	-6.030
40320000	162.9061618	94.9998415	83.4252993	81.3112280	63.7619121	22.6712830	9.4147100	4.7344499	0.0107778	0.0047083	-9.207
40325000	158.7970821	96.6688384	85.5902081	83.0508560	63.6983964	21.1312762	9.8077439	4.8807384	0.0049026	0.0029598	-3.631
40330000	157.2273486	91.4184640	82.9500586	81.1412515	64.3366282	22.1331826	8.9623392	4.2233816	0.0025814	0.0064710	-10.246
40335000	150.4892420	97.0919791	86.8778615	84.4140438	63.6372150	24.0973707	9.2950308	4.7088699	0.0162063	0.0119033	-5.870
40340000	160.0508423	98.8908535	84.7905880	81.3526124	60.5708344	24.8101811	14.2942364	8.6693763	0.0047134	0.0084972	-4.285
40345000	166.0642907	90.7499187	79.9498759	77.8269717	58.3249352	22.3344244	10.5825967	6.5718650	0.0248996	0.0097564	-9.401
40350000	158.3706584	96.0870961	81.2463909	78.6240658	60.9171813	22.2014807	9.0276400	4.7502704	0.0112532	0.0126944	-8.170
40355000	156.6302970	93.0864788	84.9074095	82.7405691	63.6130527	21.7037474	9.9885846	5.2523850	0.0030277	0.0059298	-4.372
40360000	153.4297169	94.8033103	87.3290151	85.5036899	58.9942060	22.3719608	7.9539299	4.5446059	0.0237265	0.0175956	-4.935
40365000	162.6968428	92.3910162	81.3491367	78.9330929	59.3781817	21.9519616	9.4500197	4.6816101	0.0015972	0.0029875	-4.782
40370000	167.1487711	94.5828866	80.7562446	78.3176017	64.9524894	23.7950884	10.7215502	5.3589595	0.0042473	0.0043061	-7.509
40375000	163.2792999	94.9458659	79.7467972	76.0186660	63.0628721	24.0113734	10.9923386	5.7461501	0.0069117	0.0064895	-5.734
40380000	164.8579588	95.7830966	80.0895825	77.2726112	58.2604791	26.3938607	11.5410223	6.2046782	0.0046710	0.0051148	-7.197
40385000	163.8219787	92.1672157	77.4973707	74.6429397	59.7008078	21.4983370	10.8087461	6.0333093	0.0102226	0.0163273	-6.004
40390000	156.3625202	92.9626672	77.3412288	74.8513502	60.9613439	24.3485629	11.0402861	6.0429437	0.0039427	0.0059829	-7.735
40395000	164.5383405	96.1287977	83.7095607	81.0088936	62.9277688	23.3588045	11.4379678	6.0798564	0.0079696	0.0109658	-8.842
40400000	161.6857441	92.9031872	77.6569936	74.4992597	59.1601214	23.6336345	11.2536113	5.6558703	0.0154841	0.0109432	-8.474
40405000	158.8331622	92.6770786	80.8549314	78.1900475	62.9454270	22.8067124	10.7545413	5.1744142	0.0054645	0.0040278	-5.456
40410000	156.3704059	91.3355833	81.8827104	79.5317879	63.5607152	24.7538709	14.5442550	9.4671097	0.0216820	0.0150504	-10.503
40415000	162.0201629	92.4755561	80.8799953	78.6398019	61.8329810	27.9395370	12.5544375	6.7025545	0.0036543	0.0051594	-7.966
40420000	162.6938448	95.6881523	84.2165470	82.4213398	63.2078046	23.4126653	12.3568333	7.7940735	0.0028558	0.0109374	-8.771
40425000	163.6393474	90.2329974	80.9504655	78.3827099	62.9088512	25.5870678	13.0415064	7.3481681	0.0022601	0.0071150	-8.712
40430000	158.9076395	98.6645063	85.7464245	82.9130167	61.5994713	21.8751078	11.1632087	5.5257217	0.0072692	0.0080119	-8.942
40435000	164.8092822	98.8771119	84.2505478	81.6264163	65.3479399	22.6581694	10.1819521	5.4813089	0.0033004	0.0066948	-10.001
40440000	167.4744196	99.4860783	84.0763478	81.3379765	60.0979590	22.6003424	9.1469924	4.8888475	0.0027446	0.0054453	-4.207
40445000	163.9196539	91.9669612	81.9090731	79.5643857	61.7904470	25.1757629	7.9758439	4.7508600	0.0044541	0.0070722	-8.284
40450000	157.3336836	98.7915483	86.9115128	82.9085757	65.9480402	28.4967914	13.2307095	4.5385544	0.0084091	0.0135596	-8.071
40455000	160.0297337	98.5007425	87.2011188	84.5046791	65.7655983	24.4571028	11.4902259	6.3438620	0.0027619	0.0058658	-6.419
40460000	158.5813016	92.1296115	83.4231690	81.3153882	65.7287828	23.9099747	10.5075240	5.6359671	0.0037487	0.0065684	-1.437
40465000	163.0046902	96.3513168	87.6925375	86.0853507	64.9691848	23.1683471	11.2123797	5.1409605	0.0068306	0.0083929	-7.272
40470000	155.9451977	101.0971151	91.0402069	88.7466629	62.9652357	29.1435654	12.0499870	6.3394268	0.0047003	0.0122297	-7.661
40475000	153.5958774	98.8607607	87.8925236	84.1749210	62.7067272	25.2855613	11.8035821	6.2027252	0.0068583	0.0112313	-4.267
40480000	162.4110077	95.1044451	84.7431489	82.2977342	64.0419298	26.6145712	12.8136326	6.2475030	0.0071018	0.0058200	-9.338
40485000	165.6793301	96.2781832	85.3225830	83.4400320	63.6451594	25.1285667	10.9889138	5.5902780	0.0071471	0.0083135	-7.925
40490000	163.0551381	90.5895651	78.9157414	76.2854153	63.5243373	23.8074804	10.7510615	6.0102606	0.0043200	0.0142192	-2.889
40495000	160.4873477	92.1729158	84.6528487	82.8101288	65.3395087	25.9859713	13.4745048	8.6622123	0.0513962	0.0145632	-4.293
40500000	159.9722861	99.4003547	87.9305965	85.4416721	63.0287326	26.2567355	13.7589091	8.0279238	0.0109742	0.0330509	-3.621
40505000	161.8952965	94.9436826	86.4811903	84.5774616	65.0727279	25.6019703	14.1254558	7.8108749	0.0115201	0.0106742	-10.780
40510000	150.4188433	93.4681317	83.7155755	81.3686877	63.2994735	24.7665068	11.2715509	6.8354116	0.0151403	0.0161045	-8.648
40515000	160.0218005	100.6222186	89.7132114	86.2815854	66.4604979	22.3109359	10.9201470	5.5325969	0.0089928	0.0075642	-10.663
40520000	167.3993844	96.4030275	87.1568260	85.2744812	64.9046219	25.0963042	12.9301976	7.1791596	0.0062992	0.0116982	-10.389
40525000	158.7917508	93.8828814	85.8189594	83.6278337	63.0139048	21.2080318	9.8618583	5.4616255	0.0039266	0.0080842	-4.987
40530000	151.9190842	91.3467556	79.6671052	77.6822678	60.6590086	22.1097019	8.7776566	4.3433665	0.0046416	0.0069692	-6.257
40535000	155.8300134	90.8944758	81.7692141	79.3147171	63.4847094	24.2784348	10.4121711	5.5739167	0.0203003	0.0145614	-10.387
40540000	161.7194361	102.1863921	88.9663659	86.0776146	58.0666539	25.9932260	11.0561862	4.8695921	0.0042789	0.0076834	-4.365
40545000	155.5881999	102.3429475	87.2553129	83.5987356	59.8450754	22.5753249	10.4970352	4.6834438	0.0035559	0.0125680	-10.803
40550000	161.7581452	91.5975834	80.7646643	78.1565880	59.1450607	23.4871526	9.4739787	4.5924532	0.0026216	0.0038494	-9.412
40555000	167.2536623	95.3855240	84.8667848	82.4348171	62.8220984	25.6130337	9.9356283	5.3500780	0.0072989	0.0078586	-6.842
40560000	151.2895177	94.3082490	83.9688031	80.7647260	60.3946771	26.4734746	14.1434872	7.2998117	0.0106594	0.0198660	-9.548
40565000	165.4732174	94.5763667	84.0011769	81.0166944	60.6217446	22.0603761	12.2045096	6.7782190	0.0081651	0.0059329	-9.565
40570000	152.7501811	92.2626093	83.6773967	80.9234439	64.0822540	28.6660933	10.9265189	6.1235118	0.0049909	0.0043768	-11.995
40575000	158.8605206	92.8164108	83.1353862	80.4171076	63.7603106	24.7037736	10.9795589	5.9881093	0.0028886	0.0082494	-6.212
40580000	152.8949939	91.7475237	83.1330133	80.7962783	60.8249018	25.2779964	12.1272140	6.3214824	0.0065373	0.0096832	-6.690
40585000	167.0334630	94.0003817	85.1946719	83.2444011	66.1726159	22.4692490	9.5075935	4.8064842	0.0062474	0.0040307	-6.169
40590000	154.2418005	92.7182245	84.6138862	82.5460203	63.3515008	21.8526042	8.0974959	4.3371861	0.0064325	0.0056439	-6.984
40595000	165.8884942	97.8350095	87.4898248	84.5568932	63.8935842	21.9898511	7.6059777	3.9062632	0.0055105	0.0047152	-10.682
40600000	150.2513290	95.3504232	84.0090928	81.9956052	63.8126176	21.8243900	9.1326898	4.6690106	0.0039055	0.0054083	-6.791
40605000	161.5360325	100.1948758	87.6401304	84.2154988	66.4275267	22.3501680	8.6728189	4.9040976	0.0043792	0.0038407	-3.204
40610000	156.5241094	92.8763795	83.6160786	81.8629058	61.4208312	23.4695777	11.5349803	6.6292277	0.0100384	0.0158955	-6.859
40615000	164.2704626	91.8170636	85.8359037	84.4389909	64.6503256	26.6161761	10.8231161	6.3041331	0.0166535	0.0128761	-5.397
40620000	157.4879927	90.4713584	82.7489775	80.5678142	63.1625498	25.3624126	10.0503293	4.3779421	0.0082572	0.0169715	-6.919
