Gen	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	t_n16	t_n17	mu	sigma2	lnL
80000	155.1601517	101.0011844	89.3271822	86.1964221	65.9628766	22.9975648	9.0116648	4.7562162	0.0061448	0.0029614	-5.098
85000	155.3669809	92.6483156	79.6519078	76.3748632	59.6511954	21.4507205	5.8686888	3.1482149	0.0026774	0.0139655	-3.912
90000	152.6834302	96.6689706	80.1617410	77.9185274	57.5424899	21.9713580	8.4129836	4.2538038	0.0032612	0.0046376	-3.957
95000	155.7427832	92.7888521	84.8276112	83.0718935	64.4433748	26.5743918	10.0733918	5.0029641	0.0040085	0.0105177	-8.198
100000	150.0150634	97.5374858	88.8721244	86.0967854	58.9146487	21.4360544	9.6529734	5.1865664	0.0069021	0.0083813	-7.640
105000	161.2150616	100.0946940	90.3555337	87.4135909	63.4019893	23.4409526	9.1613580	5.0846335	0.0036160	0.0035244	-4.546
110000	160.6336565	92.3009583	80.3901826	77.8837689	62.3006546	21.4217576	8.4106788	4.2490202	0.0060512	0.0039711	-7.757
115000	165.3736459	101.1441135	83.3390780	80.1072864	59.5906997	21.8191557	9.6045182	4.9233099	0.0027969	0.0033838	-6.748
120000	154.7039726	92.5825616	83.3334941	81.6122721	65.3098550	28.3587654	11.8298160	5.5068596	0.0062725	0.0061858	-10.220
125000	160.5978387	99.7678666	85.5991141	83.0232251	62.5844078	24.5149561	11.5703759	6.5153803	0.0040392	0.0053650	-7.275
130000	163.1503851	96.0868322	82.2757621	79.2898860	60.2315244	22.2268554	9.0613463	5.1145176	0.0057849	0.0057163	-3.655
135000	164.3211441	95.3973122	84.5802574	81.5571932	65.7201822	21.5425692	10.4761828	5.6136980	0.0119524	0.0073621	-11.184
140000	157.4701299	97.9254727	85.4557165	82.8686906	63.8899574	22.3732042	9.2905897	5.0557997	0.0055470	0.0033363	-8.279
145000	157.4150905	95.2409291	79.8041998	77.0128437	61.5595669	23.8816438	8.7541265	4.2443356	0.0081550	0.0159791	-7.391
150000	167.1737383	91.8113738	82.3824565	80.5280533	61.3069448	23.6131293	10.8786517	6.6035673	0.0021745	0.0062167	-6.382
155000	160.5288337	96.9666163	87.1672874	85.1615574	65.5089810	25.0693516	12.6956927	7.1095626	0.0048443	0.0086039	-8.368
160000	166.5275597	91.7951925	82.0827317	79.3089261	63.3436009	21.7929642	8.8153034	4.8162323	0.0041607	0.0072030	-7.721
165000	166.8691650	97.4659822	89.5381334	87.1096656	60.8492847	24.6608185	12.2586890	7.3194433	0.0079703	0.0392296	-7.537
170000	150.7992287	95.0211896	85.6628607	83.8805195	65.9912095	25.0525928	8.1757527	3.4317382	0.0112402	0.0078209	-3.907
175000	157.9006935	95.9596395	84.2982326	80.6527338	62.6797601	24.1706098	5.7834347	3.2007346	0.0363197	0.0389279	-9.721
180000	154.8261052	97.7254104	84.5559283	80.9589838	59.4594028	23.8059270	9.7430829	5.1898388	0.0041807	0.0049511	-5.062
185000	153.0278990	94.9632500	84.8410913	82.6760400	65.0750492	25.2571199	10.3389762	5.4025453	0.0037566	0.0093055	-5.513
190000	158.0121588	101.0103601	88.7194392	85.8014361	65.1296289	27.2832621	12.0720695	5.8274083	0.0069983	0.0067136	-8.292
195000	152.7592031	101.4969508	91.0423048	88.0211236	59.0734957	23.2386542	11.6950180	6.3546411	0.0057209	0.0149387	-8.217
200000	151.8626410	92.3495621	83.7380121	80.6459942	60.8123576	21.5380694	11.0090467	5.2858594	0.0032259	0.0139201	-11.706
205000	152.9588976	100.4757755	87.7007446	83.7149010	62.4350511	24.1455880	9.5398874	4.4965895	0.0023354	0.0044091	-7.106
210000	160.4540936	95.3058585	85.0351227	82.7020979	63.8715168	23.5110850	8.5838513	4.6177857	0.0037792	0.0030309	-10.910
215000	156.1140535	102.1744025	86.7668283	84.4375728	61.4678376	21.9743257	9.1004218	4.6677083	0.0025049	0.0095677	-3.462
220000	154.7403479	95.3170180	84.7942537	82.7702107	61.9227686	29.4696587	13.3194121	7.6461169	0.0044087	0.0127048	-3.910
225000	163.8404800	91.7140662	83.2306854	81.2214877	65.9383658	25.2778717	12.5926658	6.0030817	0.0068051	0.0100419	-5.431
230000	154.4057200	91.3960304	80.8247927	78.8447882	62.1905900	21.3604507	7.9900213	4.1129581	0.0072478	0.0069896	-7.684
235000	156.9656058	97.3100072	84.1775980	80.6001780	62.0399490	22.8776545	10.4595189	6.2120281	0.0109171	0.0125467	-6.134
240000	150.9061965	94.3208331	82.8934573	80.5124596	62.7975267	22.7478949	12.4077094	6.2045058	0.0073757	0.0064292	-9.424
245000	156.3163816	92.1399792	82.5797879	80.0206670	62.0307239	24.6335701	11.9995753	5.8058335	0.0077431	0.0071506	-9.562
250000	155.1572024	97.9829562	85.7426310	83.0922880	62.0626747	26.6023038	13.7393381	6.8597456	0.0024174	0.0067665	-5.278
255000	150.8185551	96.7427859	87.9807870	85.7691677	64.4911149	21.8410467	10.7863541	5.6945691	0.0045253	0.0050246	-7.719
260000	166.5282758	96.1871388	83.5906095	80.0213751	60.0352001	22.3075540	10.1698616	5.4348022	0.0037725	0.0047736	-3.324
265000	156.0800320	93.7675868	83.0254906	80.0477333	65.4103509	25.0142353	13.8276797	5.9611321	0.0056426	0.0101581	-5.017
270000	156.7382632	95.4268285	83.7622417	80.5936974	62.1561193	25.9515350	14.4077108	7.0764183	0.0072268	0.0109129	-5.072
275000	157.2163900	92.5258836	81.1751549	78.4559997	58.5072982	23.4102819	9.3032257	4.7788013	0.0044503	0.0040604	-9.980
280000	163.4858947	97.5549918	82.7285452	79.9662892	64.0443962	21.6895697	9.8460016	5.6975421	0.0069939	0.0055299	-5.588
285000	155.7488524	94.4468050	84.6378720	82.6981110	65.3186843	23.2558133	10.9565154	5.3038236	0.0035307	0.0043615	-4.219
290000	155.6146497	92.1944216	79.5874280	77.1858178	62.1307717	25.0150946	8.9838675	4.2335572	0.0037344	0.0112871	-3.984
295000	159.5636940	97.9700582	86.5636752	83.5836463	63.0543505	21.4204328	9.8886758	5.2558334	0.0037041	0.0020949	-15.532
300000	160.2670299	101.2474038	85.9482607	83.0382202	65.0427168	22.8248761	9.6218836	4.3954977	0.0037610	0.0063831	-5.322
305000	160.4324910	99.3935694	86.7599683	83.6977299	60.8885272	24.2314972	7.6366771	3.8457125	0.0035771	0.0075781	-8.529
310000	155.4599578	99.7881491	89.0565581	85.6008010	65.4347249	22.3087724	6.7772107	3.5057896	0.0051011	0.0085050	-7.308
315000	156.9533126	93.1395288	82.2977565	80.3456745	64.5288934	22.8581881	7.9725743	3.6010104	0.0033345	0.0097243	-9.019
320000	154.5022929	99.1311712	86.7628776	84.3516669	63.0813502	22.1233168	10.2148378	5.6849006	0.0062540	0.0040024	-5.960
325000	152.4605535	101.0261036	86.0791816	81.3809255	60.5544932	21.4774166	9.3397688	4.7247043	0.0048989	0.0141484	-6.429
330000	158.2952382	100.6044228	82.3714360	77.7464263	59.1340799	21.6025781	9.2066498	4.9076730	0.0088056	0.0120232	-5.051
335000	161.1581554	95.0697493	83.8116938	80.9965556	59.4273074	23.4974418	10.6024570	5.7550694	0.0019290	0.0050831	-11.248
340000	164.3900447	98.7589793	86.7080181	83.8111550	63.0401689	21.1889380	9.4813122	5.5436159	0.0034826	0.0039841	-4.158
345000	158.6475823	95.1794432	85.1594867	83.4107522	63.9905112	23.8457343	11.1919599	6.1727003	0.0066735	0.0157072	-5.477
350000	155.6325477	100.5641446	86.1259251	82.9682316	63.8347838	24.7696230	10.1967888	5.4155939	0.0155139	0.0104596	-4.423
355000	162.2738320	101.5049625	89.3556624	86.2279825	61.6377470	22.1903847	7.2488997	3.4016194	0.0029599	0.0295857	-6.386
360000	152.7156181	90.7932615	81.8103369	79.2043981	59.4334347	21.3936910	9.7381342	4.7249661	0.0023036	0.0028363	-14.089
365000	153.5538678	99.7475406	89.7302709	87.4396696	64.8179776	25.7904502	12.8994946	7.9784957	0.0073461	0.0073898	-8.110
370000	158.3207169	97.7696865	90.5898880	88.6124414	60.6384906	27.5767480	12.8317046	7.2764342	0.0089656	0.0205637	-11.215
375000	163.2459667	91.7563637	81.6074402	79.3064228	58.0319523	22.2246345	8.9688443	4.4972180	0.0044000	0.0046709	-6.861
380000	154.1425128	98.4478391	84.9294792	82.2883944	58.6394546	25.7158251	12.8458770	7.3629795	0.0039201	0.0064014	-8.519
385000	153.1980568	96.7927317	84.0866480	81.5014123	64.2237825	21.3837637	9.5975154	5.0832230	0.0082813	0.0116088	-2.810
390000	153.7665616	94.6837696	82.4892586	79.1645814	62.7776110	22.2460578	10.1907184	5.5476752	0.0104542	0.0144346	-9.796
395000	167.3807467	93.6100967	81.1577017	77.5848868	61.9580384	25.1195827	11.4812051	4.8992807	0.0092086	0.0078381	-6.630
400000	151.9325430	99.2958776	87.5418939	82.4329785	60.5136598	22.3562947	9.3134666	4.9864817	0.0171671	0.0216926	-5.491
405000	160.3077355	91.1762005	82.6718368	80.6884846	64.9818208	21.4329628	7.7825112	3.7350939	0.0100356	0.0060387	-3.341
410000	155.6261481	93.7381542	82.2790691	79.5490072	58.9016701	23.1115660	6.9314950	2.9585267	0.0072805	0.0091432	-6.337
415000	154.7145323	94.4723817	85.2177629	83.0114083	65.7759613	23.2449610	7.9590157	3.7934793	0.0046586	0.0054717	-11.086
420000	168.1249736	96.9599237	87.4616294	84.8515599	62.5311769	21.8400397	10.5402441	6.0749513	0.0061091	0.0041114	-9.900
425000	156.1028687	93.9426756	79.8340157	77.7396618	58.3452246	22.3429557	12.0974264	6.9304658	0.0059546	0.0133293	-12.215
430000	153.0370703	95.0510264	85.0328967	83.0505090	61.0826211	24.6715449	10.2690206	5.2388760	0.0085152	0.0069361	-6.462
435000	160.2283297	91.3394564	80.1824679	77.5258916	64.3710859	26.8825593	9.6574182	4.6644346	0.0034486	0.0066375	-11.095
440000	163.8730350	94.5461473	80.6448673	78.1677333	58.8077708	24.7917109	11.4804869	6.2851423	0.0100410	0.0089739	-7.966
445000	162.1554782	96.5885337	83.0206686	81.1612421	63.8600473	24.2658830	11.6011524	6.0557179	0.0039812	0.0159319	-4.836
450000	151.9815303	99.1984015	84.5027017	81.9826190	65.1607351	23.4573143	12.5481527	7.4041070	0.0035878	0.0104519	-3.269
455000	151.6279636	99.2035250	83.6336785	80.6545925	65.5480055	23.3579507	10.3841716	4.5994928	0.0054144	0.0121291	-8.376
460000	163.2613360	102.1629811	89.8238865	86.5918348	59.4801850	21.4380720	10.7582433	6.1780621	0.0035147	0.0144424	-4.206
465000	162.3757010	100.9953898	89.3463119	86.1915313	65.6548821	21.2401334	8.6645962	4.3555645	0.0032605	0.0094647	-8.066
470000	164.1950055	100.7321094	90.5304016	88.4524481	58.4496877	21.7739365	6.6765240	4.2884256	0.0128109	0.0256860	-5.334
475000	166.6827474	96.6189127	88.9241372	85.6065375	62.7643831	22.1316318	5.6878681	2.5961554	0.0030784	0.0128004	-8.947
480000	157.6860593	97.2136202	86.1758635	84.0209993	62.1889494	22.1641450	4.8074783	2.6237383	0.0073605	0.0131176	-6.983
485000	151.4013609	93.2958404	81.0466852	78.2402806	58.6224212	23.1465061	5.5711564	2.4571037	0.0107632	0.0160077	-3.922
490000	159.6399688	100.2108724	89.6289774	87.2362843	64.7967230	21.7262145	7.0877848	3.4886905	0.0107997	0.0078006	-2.694
495000	161.8342758	93.3069528	83.0163734	79.8871556	63.1519110	21.2823902	7.6034227	4.2857356	0.0126110	0.0097388	-7.416
500000	151.3511204	94.3090884	83.5153007	81.8461685	62.0508203	24.5457858	9.4855170	5.0400642	0.0129577	0.0122271	-10.129
505000	164.3711470	99.4965223	83.7718387	80.4653152	61.2264120	23.2618575	10.2481637	5.0910392	0.0085211	0.0069190	-4.716
510000	167.0894317	93.5484907	84.6009412	82.1697705	59.9552039	22.2659905	10.9780108	6.4589480	0.0042934	0.0055920	-5.941
515000	153.3435239	100.6505406	82.3518443	79.0108647	61.5318160	22.3582655	9.2244105	4.9573735	0.0071734	0.0134405	-10.894
520000	159.4252230	96.0630720	87.1118010	84.6593984	59.6449353	26.1820110	11.1723443	6.1336263	0.0045859	0.0082988	-5.214
525000	151.7782616	92.0487790	83.5380975	81.3272925	61.0480064	23.8986001	11.2042392	5.6225761	0.0111916	0.0102993	-5.099
530000	155.5766932	95.0953200	83.8249961	81.3691392	63.2494663	24.9311920	10.9720616	5.4599487	0.0057436	0.0083326	-3.045
535000	157.2659407	92.0782477	79.3951044	77.0545017	57.5544111	23.5146753	9.3735039	3.3211719	0.0103538	0.0128343	-7.212
540000	162.6007066	98.2937012	86.5917528	84.1993882	64.6801856	22.0285360	9.1207292	4.8812035	0.0082557	0.0047507	-5.143
545000	155.9681000	96.6015399	85.0164488	81.9749607	61.1744541	22.7188154	9.2546165	4.7319923	0.0056686	0.0045373	-6.233
550000	151.3789422	96.6161435	84.1378373	81.7671949	62.1850707	26.0577137	10.0508082	5.7419342	0.0057216	0.0098533	-8.477
555000	163.3311279	91.7134758	84.7798789	82.7749057	62.6869168	23.0236931	11.1997663	5.7046343	0.0062470	0.0048320	-12.707
560000	164.0320587	92.7445813	84.9226395	82.7560094	60.8684225	22.3516454	8.4547619	4.5255236	0.0096515	0.0075167	-7.396
565000	154.7431075	100.6028251	84.4282511	81.1405693	61.7244450	22.2567672	8.9413946	4.1980199	0.0023617	0.0043038	-7.339
570000	155.5077062	99.9311001	88.8508067	85.9756971	66.4337889	28.8988700	12.2244816	6.8692292	0.0073766	0.0101495	-7.017
575000	160.2827635	92.0995804	81.6593127	79.3690682	62.4963939	21.2356744	10.1531410	5.4297504	0.0090309	0.0050881	-10.849
580000	165.6050920	91.7855755	82.9403309	80.9642851	64.7569094	21.8285695	9.2162877	4.9134285	0.0034279	0.0070944	-8.262
585000	164.1333299	99.9795509	85.5868441	82.2232214	61.3748875	24.0336785	10.4467160	5.5895113	0.0031964	0.0052962	-15.089
590000	154.2690510	96.2604165	79.9310402	77.1840337	60.6910974	26.2078739	11.3045971	5.4859833	0.0053254	0.0086048	-11.023
595000	154.3394178	91.7491013	82.9952051	80.9843593	63.9876272	26.1709357	12.0535409	6.3230859	0.0022420	0.0055869	-6.227
600000	153.4096236	96.7415331	81.0366596	78.5158987	63.1288709	25.0337819	11.4201897	6.4049093	0.0079331	0.0052394	-9.540
605000	152.8423579	94.8124439	84.3945312	82.1596879	59.3942790	26.4779221	10.1866188	5.7459339	0.0091768	0.0128236	-5.860
610000	159.2433468	98.7316653	86.0966102	83.4166725	62.8954894	24.4303787	9.6473857	4.7410335	0.0099137	0.0045306	-8.223
615000	155.7479566	96.1069940	87.9246593	86.6246192	66.3179543	23.9396438	10.4150275	5.4904628	0.0076815	0.0105490	-8.180
620000	153.9626303	91.5391410	84.7541938	81.5540800	60.5485982	26.2803661	10.8823215	6.1339196	0.0063969	0.0201161	-10.807
625000	163.5783755	97.3128729	87.4279061	85.6623307	63.7343538	24.0013155	10.6377957	5.5818699	0.0181561	0.0134182	-4.041
630000	153.7460367	99.3015606	90.7135173	88.2892478	65.3744415	27.8487642	10.7840370	5.0024721	0.0056885	0.0057579	-6.468
635000	160.2878337	91.0184266	83.1593767	80.9421605	62.2666055	22.6281781	10.3626637	5.2288107	0.0098053	0.0053765	-7.100
640000	164.3319706	92.5824865	80.7607641	78.3646901	63.1660143	21.8625875	8.0156069	4.2410921	0.0050243	0.0047888	-5.519
645000	162.6495576	97.8182198	86.6310706	84.8440324	64.6525282	21.5641090	7.6786910	3.8898636	0.0054702	0.0076683	-6.564
650000	165.6039159	94.2431992	82.3496122	79.8307477	60.7155343	24.2651389	9.8668893	5.0910351	0.0042856	0.0039378	-5.562
655000	166.5763254	99.2638572	86.9107738	84.0909898	60.6823942	22.6107693	10.7255782	5.7141838	0.0028716	0.0097115	-8.704
660000	151.8076682	92.2064675	84.2467437	82.0265360	65.1855563	23.9619564	9.5518259	4.8066630	0.0056381	0.0027008	-3.908
665000	154.7195782	96.6695504	85.9657626	83.1677112	59.8440180	23.7373157	8.3426449	3.8991390	0.0071782	0.0099797	-5.345
670000	152.5687484	95.1098692	81.4023381	78.9046658	58.2043221	22.0674341	9.7503967	4.8949314	0.0071913	0.0045379	-5.609
675000	166.3908449	99.9135495	86.8621289	84.1191403	58.3871292	25.2999718	11.4329804	5.8284831	0.0049142	0.0031772	-10.249
680000	154.4057778	91.7792326	83.9558171	81.0083204	58.9053448	21.6010583	10.7965680	5.7136007	0.0032655	0.0085631	-3.485
685000	158.7306570	101.2674184	87.9495149	84.9052192	62.4584478	24.7975593	12.7100375	7.2586194	0.0069323	0.0097606	-4.455
690000	161.2329910	100.0376496	89.4480734	87.3447561	64.9552356	25.4208729	11.9590038	6.3030810	0.0065795	0.0048740	-5.135
695000	157.1914336	93.9085450	83.2730585	80.5027966	65.7379837	22.3638344	9.1325812	4.8847028	0.0045953	0.0077917	-10.619
700000	165.4939868	96.2979482	84.0938249	82.4121991	63.9217036	25.5529259	11.9493558	6.6642848	0.0030643	0.0060596	-4.743
705000	163.7113338	91.4438380	79.8862549	77.4765058	62.3663826	22.2838583	9.2373514	4.3976128	0.0022534	0.0037003	-5.849
710000	163.0984545	99.2676797	86.8316753	83.5472932	63.8211896	25.2313910	10.8709032	5.2334688	0.0047193	0.0045398	-4.259
715000	153.5080744	93.2650195	83.3564618	80.7800675	63.4693729	22.1769224	8.2413490	3.8061519	0.0036948	0.0051269	-14.840
720000	167.2441132	91.1150535	78.5088893	75.6279539	58.9943103	22.6562883	7.7705889	3.1704525	0.0158593	0.0073372	-4.819
725000	162.0335987	97.6641799	85.1288656	81.5793947	59.1973311	25.4513092	6.2879652	3.3835901	0.0295391	0.0289701	-3.247
730000	159.2286357	93.4735634	82.1555406	78.9005928	63.0081840	26.1021052	10.4634743	5.0784384	0.0127417	0.0226768	-5.236
735000	154.9978003	94.6551641	86.6671586	84.1351609	66.1780159	21.1502539	9.1763526	5.0715175	0.0035037	0.0101173	-7.496
740000	154.3587491	97.1565443	89.1001491	85.9320958	61.5794549	23.4702001	11.4775577	5.8486721	0.0043537	0.0133427	-4.061
745000	159.5994403	99.1858826	84.8359817	81.4974357	64.6185241	21.3463367	8.9295692	4.4369274	0.0048343	0.0086154	-11.076
750000	149.4616664	96.2487636	86.9099704	83.5953874	63.5580647	22.1898492	11.0584954	6.1873040	0.0139768	0.0103235	-7.556
755000	150.9564030	92.3351731	85.1763257	83.5543626	63.7514010	27.6153969	14.2111605	7.8291423	0.0039268	0.0148976	-14.171
760000	162.6094849	93.5940138	81.0710776	78.4676650	61.1179885	23.3388575	11.7515880	6.3810628	0.0113724	0.0073289	-6.888
765000	165.7450369	91.7360454	80.5675220	77.9203770	61.6860227	22.7428258	13.5512671	7.9699222	0.0104891	0.0272514	-7.510
770000	164.0593139	94.9220588	79.9632292	77.2485065	63.9908708	27.3613825	15.9751895	10.0587632	0.0075773	0.0128562	-6.748
775000	155.8376590	90.9991350	76.9253841	74.8106494	60.4286621	22.4857332	13.5570163	7.5004890	0.0082309	0.0088480	-9.616
780000	164.3507875	96.6749981	85.5477110	83.0856057	63.1862484	22.0741326	10.1119031	5.2522192	0.0056711	0.0023098	-6.548
785000	156.5590263	98.3802499	87.2743050	84.7108446	64.3085824	23.7431626	12.3888605	7.2862411	0.0027946	0.0087601	-8.872
790000	162.8750738	94.2733484	84.6519194	82.1890341	58.6305275	23.2822226	9.6843284	5.1553920	0.0045425	0.0053418	-8.718
795000	151.8176127	96.6423015	87.8647346	85.8089622	64.1556724	25.5106589	12.9073603	7.1676163	0.0065027	0.0075464	-9.242
800000	164.7302578	95.8595060	82.3805568	79.7198077	61.6006193	26.0559804	13.5353886	6.8952790	0.0051842	0.0091670	-8.448
805000	167.0409376	95.1486353	82.4681330	80.0864174	60.2639287	28.0342500	12.6445049	7.8267184	0.0052748	0.0187753	-13.822
810000	166.5879931	91.9074347	81.1523674	79.3606728	59.5887839	27.2944616	13.8684763	6.5432339	0.0009875	0.0225781	-7.437
815000	156.2447113	100.8189724	87.6663841	84.5154889	62.9692326	26.1531843	11.1546803	6.5740329	0.0029905	0.0051547	-4.464
820000	148.7343768	100.4082174	91.9535743	87.8901295	62.5490210	24.1791376	11.8672922	5.7298623	0.0100240	0.0098829	-8.642
825000	150.5348949	95.7886731	83.8288543	81.5781591	62.6641916	22.5001513	10.9445351	5.6222458	0.0035641	0.0038393	-9.331
830000	161.6541345	96.0793391	86.8706913	84.3144273	65.8764037	25.0467416	11.6795339	5.6706645	0.0090635	0.0085143	-8.309
835000	153.2920379	92.1010483	83.8077019	81.4015615	65.7276580	21.1831458	10.8488609	5.4866916	0.0036354	0.0091335	-9.576
840000	161.6002663	92.0574070	79.7016675	77.0028066	62.4909022	23.5975107	9.6338841	4.5056428	0.0153878	0.0081918	-4.084
845000	166.3849652	102.0561285	91.4757465	89.6254472	65.2778653	22.3311627	9.8151156	5.1025447	0.0100897	0.0122231	-10.117
850000	166.5865014	91.9496959	81.0323492	79.3152419	64.9694127	24.6555169	10.7324711	4.9636279	0.0136966	0.0180090	-3.929
855000	151.5280677	98.0611657	88.1731137	85.4304709	58.9828732	22.5454225	12.1515557	7.1948559	0.0101579	0.0157709	-9.764
860000	150.1447321	91.0338333	81.8653912	79.6435111	62.9131111	24.2557895	13.3484207	7.9043656	0.0096873	0.0211202	-11.332
865000	161.5539805	97.6370692	86.3418875	84.0033603	63.8824758	22.9949537	10.8379447	6.2837063	0.0059500	0.0052940	-2.960
870000	158.4580893	93.1671723	82.5397978	80.2829169	65.0442734	23.0261249	9.9788988	5.6532084	0.0073145	0.0074019	-4.605
875000	163.1504574	92.7304599	74.9804540	71.9430613	59.3714955	23.7223414	9.7534356	4.8515742	0.0049790	0.0173081	-8.017
880000	167.9117033	91.8846755	85.3994193	83.2842171	64.2699900	27.5669335	14.5650215	7.8084209	0.0153564	0.0101080	-8.360
885000	161.4816603	92.5022124	79.6224239	77.7159881	59.5451685	27.3344279	14.2280469	7.3185299	0.0228926	0.0231109	-7.286
890000	163.8052847	93.5871081	78.0592937	75.5783694	61.3584716	29.5582889	14.8179165	7.0328878	0.0159014	0.0150657	-5.516
895000	152.8144631	94.6351295	81.2346583	77.0106931	60.1782493	26.5448998	13.6581576	6.6584450	0.0104510	0.0165717	-9.072
900000	159.0512369	94.6509566	83.8543809	81.7874472	63.7530315	22.9679161	11.0273173	5.9678707	0.0069217	0.0163781	-6.196
905000	160.4596308	92.1377717	81.3459966	78.4509103	63.6255624	22.9726018	11.5611714	5.7568714	0.0162119	0.0116558	-7.972
910000	162.6746300	95.8424747	85.4501919	82.9570955	61.4879141	22.9070889	11.3072305	5.5925739	0.0114112	0.0148231	-9.114
915000	157.6346264	98.0486549	85.9268658	82.9009310	62.0015859	24.7790673	10.0179848	4.6280433	0.0130085	0.0084914	-4.080
920000	156.1515636	99.1122502	86.6146495	84.1651210	65.1229735	21.4768392	8.9021441	4.0025709	0.0059578	0.0064582	-10.301
925000	157.1151761	91.1227102	80.5948353	78.4301423	61.3588690	23.3477939	10.6326217	5.1316383	0.0073573	0.0043760	-14.371
930000	162.9262612	97.4195867	86.5963318	84.5175417	65.9959363	24.1104363	10.6408162	5.7718882	0.0060788	0.0067982	-3.754
935000	154.7767401	98.7342918	85.1127636	82.1187761	61.0627035	24.5879581	10.2423336	5.2819513	0.0030893	0.0077398	-4.912
940000	165.8858068	100.4940114	84.4030869	81.4182676	64.2222306	24.1605922	9.3775787	5.3983510	0.0053760	0.0089287	-10.295
945000	156.6999278	96.1032925	85.5984918	82.7380679	63.5411240	23.6273427	9.1028486	4.7961082	0.0042272	0.0043148	-5.860
950000	157.1843442	101.3251825	87.3320247	84.6593909	63.9322371	22.1775044	10.3646609	5.1145899	0.0121330	0.0090650	-6.750
955000	157.4098792	95.5508765	88.0144781	85.9294792	64.4937769	21.8034014	11.1897889	5.8232645	0.0060932	0.0114162	-5.026
960000	158.1621350	98.4309644	85.5093860	82.7117889	62.5056650	23.8529551	9.4467713	4.2218198	0.0081279	0.0088253	-3.366
965000	162.7791704	93.0758242	85.1528636	83.8042575	64.1253216	21.5435858	10.6459456	5.5804622	0.0057191	0.0106664	-8.434
970000	162.8343479	92.2691950	83.6420716	81.0919247	62.6423205	21.6810008	8.0744676	4.2337644	0.0102131	0.0095664	-10.809
975000	163.3460176	91.1943647	84.1862297	82.6404696	65.7967747	23.1286704	6.8935478	3.8366017	0.0031932	0.0098254	-3.941
980000	164.7744144	97.2564928	86.5353350	84.1529799	62.0868399	22.6452889	8.8853369	4.9300745	0.0031825	0.0073928	-6.055
985000	166.2640951	99.8641672	87.8078363	85.0085763	63.5169320	22.3756385	9.6901456	5.1962778	0.0035710	0.0047203	-7.550
990000	167.1131199	97.6738786	84.3569967	81.4261014	63.3235225	22.2219173	10.5429167	5.4797640	0.0031484	0.0037696	-11.862
995000	155.1303326	94.7509587	76.3111657	73.5442643	58.8370551	28.7406234	15.0721281	7.7071422	0.0036544	0.0092905	-3.900
1000000	153.9597583	98.0716763	85.5913333	83.3477411	63.0338363	27.3729962	17.6157866	9.0189372	0.0055412	0.0086510	-8.756
1005000	151.9407526	91.7105602	82.1419629	79.6657755	63.0202809	28.7151731	14.3654016	8.4822967	0.0037033	0.0080000	-4.042
1010000	165.4335918	92.0867096	83.1212413	81.0758179	61.9276623	29.4434791	18.6801513	11.1417958	0.0166121	0.0182252	-7.079
1015000	166.9970491	93.6381414	80.6117487	77.1636235	59.8003432	26.8194028	16.2512029	10.0386262	0.0043214	0.0236865	-4.723
1020000	160.3157321	93.8672437	83.4734885	80.9749125	65.6725807	21.7939608	11.1619664	5.7435610	0.0048623	0.0063408	-9.613
1025000	165.0603810	91.2007233	77.8991726	75.5192574	61.9500370	23.8834226	9.4241168	4.4007415	0.0035034	0.0087786	-5.321
1030000	166.9285695	98.5480559	87.5331782	85.1207936	65.5218361	22.9450091	9.7293045	4.5812637	0.0028217	0.0052241	-6.526
1035000	160.8594202	99.8186086	89.1305916	87.0142963	65.0129214	21.5451444	7.1110898	3.7996879	0.0017900	0.0064743	-9.943
1040000	154.2578586	101.5606773	89.5307266	86.6708668	61.4635143	21.3024823	8.5449582	4.2170033	0.0033620	0.0097046	-11.182
1045000	149.5457324	93.5240550	81.7185601	79.2945680	60.6413425	22.0149117	10.0229859	5.3605248	0.0046238	0.0045525	-11.370
1050000	162.7350456	99.1900552	83.6592500	80.6695633	59.7042295	22.8426882	10.0697920	5.2298228	0.0058219	0.0037181	-5.487
1055000	163.6509099	99.7821801	87.8438242	84.9993912	60.9148273	23.0473146	8.0057390	4.1998022	0.0047830	0.0061851	-10.152
1060000	152.3944726	99.6857341	85.6059958	82.5949810	64.1497506	21.0799567	7.9167716	4.1254025	0.0041538	0.0035933	-7.371
1065000	153.7556006	91.6683641	83.0904199	80.5464464	62.0484950	21.6449866	9.2379441	4.6902703	0.0071726	0.0044107	-5.194
1070000	164.2076215	99.7279532	91.3811654	88.2914861	60.5115034	21.9155532	14.4197345	5.7556005	0.0116179	0.0243329	-7.534
1075000	165.2308253	97.1603865	88.1151253	85.4042918	59.9986953	23.9420984	10.1595361	5.0812739	0.0107873	0.0092172	-5.052
1080000	153.7987679	100.7542231	81.4314983	78.7945471	60.1566683	21.9262960	7.8267729	3.4377320	0.0059597	0.0075191	-8.160
1085000	151.7405565	95.6106284	85.7586436	83.4819447	58.8984962	21.9255242	9.3000154	4.7432655	0.0036007	0.0047983	-6.644
1090000	151.1695154	100.9593670	86.2473503	82.7671719	63.5349486	24.2579878	9.4842353	4.4876276	0.0034758	0.0028160	-7.271
1095000	159.6478984	94.3148557	83.4982998	81.4446082	63.5360042	24.1988133	9.6761690	4.8367219	0.0046105	0.0076908	-10.610
